Agenda;Vendedor;char;0;7
Agenda;Hora_Inicial;char;0;6
Agenda;Hora_Final;char;0;6
Agenda;Dia;smallint;0;2
Agenda;SDA;smallint;0;2
Agenda;Año;smallint;0;2
Agenda;Objetivo;char;0;200
Agenda;Realizado;bit;0;1
Agenda;Objetivo_Cumplido;char;0;2
Agenda;Cliente;char;0;10
Agenda;ProspectoNo;char;0;10
Agenda;Comentario;char;0;200
Agenda;Reprogramado;bit;0;1
Agenda;Reprogramado_para_Fecha;datetime;0;8
Agenda;Reprogramado_para_Hora_Inicial;char;0;6
Agenda;Visita;bit;0;1
Agenda;Llamada;bit;0;1
Agenda;Diagnostico;bit;0;1
Agenda;Oferta;bit;0;1
Agenda;Contraoferta;bit;0;1
Agenda;Seguimiento;bit;0;1
Agenda;Interes;char;0;10
Agenda;Sistema;bit;0;1
Agenda;TiempoUso;smallint;0;2
Agenda;Valuacion;char;0;10
Agenda;Creador;char;0;20
Agenda;Creado;date;0;3
Agenda;Modificador;char;0;20
Agenda;Modificado;date;0;3
Agenda;TdaCotizacion;char;0;7
Agenda;TipoDoc;char;0;2
Agenda;CotizacionNo;int;0;4
AgrupacionCuenta;CodPais;char;0;3
AgrupacionCuenta;Dealer;smallint;0;2
AgrupacionCuenta;Grupo;smallint;0;2
AgrupacionCuenta;Descripcion;char;0;40
AgrupacionCuenta;CuentaContable;char;0;15
AgrupacionPlaca;CodPais;char;0;3
AgrupacionPlaca;Dealer;smallint;0;2
AgrupacionPlaca;Grupo;smallint;0;2
AgrupacionPlaca;CCosto;smallint;0;2
AgrupacionPlaca;Descripcion;char;0;40
Aguinaldo;CodPais;char;0;3
Aguinaldo;Dealer;int;0;4
Aguinaldo;DesdeAnyo;real;0;4
Aguinaldo;HastaAnyo;real;0;4
Aguinaldo;Porcentaje;real;0;4
Aguinaldo;Dias;smallint;0;2
AjusteLote;Codpais;char;0;3
AjusteLote;Dealer;smallint;0;2
AjusteLote;Lote;char;0;18
AjusteLote;Codigo;char;0;15
AjusteLote;Bodega;char;0;4
AjusteLote;Vapor;char;0;25
AjusteLote;IngresoEgreso;char;0;1
AjusteLote;Fecha;datetime;0;8
AjusteLote;Justificante;char;0;60
AjusteLote;Cantidad;float;0;8
ALUMNOS;CodPais;char;0;3
ALUMNOS;Dealer;int;0;4
ALUMNOS;Nombre;char;0;100
ALUMNOS;Codigo;char;0;13
ALUMNOS;Fecha_Nacimiento;datetime;0;8
ALUMNOS;Direccion;char;0;250
ALUMNOS;Estatus;bit;0;1
ALUMNOS;Sexo;smallint;0;2
ALUMNOS;Foto;char;0;250
ALUMNOS;CodUltimoNivel;smallint;0;2
ALUMNOS;CodUltimoGrado;smallint;0;2
ALUMNOS;Telefono;char;0;11
ALUMNOS;UltimaInstitucion;char;0;150
ALUMNOS;Fecha_Creacion;datetime;0;8
ALUMNOS;Usuario_Creador;char;0;15
AnexoCompra;Fecha;char;1;10
AnexoCompra;Clase;int;1;4
AnexoCompra;TipoDoc;char;1;2
AnexoCompra;FacturaNo;varchar;1;50
AnexoCompra;NIT;varchar;1;20
AnexoCompra;Nombre;varchar;1;150
AnexoCompra;Exentas;decimal;1;9
AnexoCompra;IntExentas;decimal;1;9
AnexoCompra;ImpExentas;decimal;1;9
AnexoCompra;Gravadas;decimal;1;9
AnexoCompra;IntGravadas;decimal;1;9
AnexoCompra;ImpGravBienes;decimal;1;9
AnexoCompra;ImpGravServicio;decimal;1;9
AnexoCompra;CreditoFiscal;decimal;1;9
AnexoCompra;Total;decimal;1;9
AnexoCompra;DUI;varchar;1;9
AnexoCompra;TipoOperacion;smallint;1;2
AnexoCompra;Clasificacion;smallint;1;2
AnexoCompra;Sector;smallint;1;2
AnexoCompra;TipoCosto;smallint;1;2
AnexoCompra;Anexo;int;0;4
AnexoCompra;Usuario;char;1;20
AnexoCompra;ID;bigint;0;8
AnexoConsumidorFinal;Fecha;char;1;10
AnexoConsumidorFinal;ClaseDocumento;int;1;4
AnexoConsumidorFinal;TipoDocumento;char;1;2
AnexoConsumidorFinal;ResolucionNo;varchar;1;50
AnexoConsumidorFinal;Serie;varchar;1;50
AnexoConsumidorFinal;DesdeDocNo;varchar;1;38
AnexoConsumidorFinal;HastaDocNo;varchar;1;38
AnexoConsumidorFinal;DesdeDocInterno;varchar;1;38
AnexoConsumidorFinal;HastaDocInterno;varchar;1;38
AnexoConsumidorFinal;CajaRegistradora;varchar;1;14
AnexoConsumidorFinal;Exentas;decimal;1;9
AnexoConsumidorFinal;VtaIntExentas;decimal;1;9
AnexoConsumidorFinal;NoSujeta;decimal;1;9
AnexoConsumidorFinal;Gravadas;decimal;1;9
AnexoConsumidorFinal;ExpDentroCA;decimal;1;9
AnexoConsumidorFinal;ExpFueraCA;decimal;1;9
AnexoConsumidorFinal;ExpServicio;decimal;1;9
AnexoConsumidorFinal;VtaZonaFranca;decimal;1;9
AnexoConsumidorFinal;VtaTercero;decimal;1;9
AnexoConsumidorFinal;Total;decimal;1;9
AnexoConsumidorFinal;TipoOperacion;char;1;2
AnexoConsumidorFinal;TipoIngreso;char;1;2
AnexoConsumidorFinal;Anexo;int;0;4
AnexoConsumidorFinal;Usuario;char;1;20
AnexoConsumidorFinal;ID;bigint;0;8
AnexoContribuyente;Fecha;char;1;10
AnexoContribuyente;ClaseDocumento;int;1;4
AnexoContribuyente;TipoDocumento;char;1;2
AnexoContribuyente;ResolucionNo;varchar;1;50
AnexoContribuyente;Serie;varchar;1;50
AnexoContribuyente;DocNo;varchar;1;38
AnexoContribuyente;DocInterno;varchar;1;38
AnexoContribuyente;NIT;varchar;1;20
AnexoContribuyente;Nombre;varchar;1;150
AnexoContribuyente;Exentas;decimal;1;9
AnexoContribuyente;NoSujeta;decimal;1;9
AnexoContribuyente;Gravadas;decimal;1;9
AnexoContribuyente;IVA;decimal;1;9
AnexoContribuyente;VtaTercero;decimal;1;9
AnexoContribuyente;IVATercero;decimal;1;9
AnexoContribuyente;Total;decimal;1;9
AnexoContribuyente;DUI;varchar;1;9
AnexoContribuyente;TipoOperacion;char;1;2
AnexoContribuyente;TipoIngreso;char;1;2
AnexoContribuyente;Anexo;int;0;4
AnexoContribuyente;Usuario;char;1;20
AnexoContribuyente;ID;bigint;0;8
AnexoLista;CodPais;char;0;3
AnexoLista;TipoAnexo;smallint;0;2
AnexoLista;Campo;char;0;2
AnexoLista;Titulo;char;1;20
AnexoLista;No;smallint;0;2
AnexoLista;Descripcion;varchar;1;75
AniosElectivos;CodPais;char;0;3
AniosElectivos;Dealer;int;0;4
AniosElectivos;Codigo;smallint;0;2
AniosElectivos;Anio;smallint;0;2
AniosElectivos;FechaI;datetime;0;8
AniosElectivos;FechaF;datetime;0;8
AniosElectivos;Cerrado;bit;0;1
AniosElectivos;DiaLimitePago;smallint;1;2
Anticipo;CodPais;char;0;3
Anticipo;Dealer;int;0;4
Anticipo;Codigo;int;0;4
Anticipo;Fecha;datetime;0;8
Anticipo;Valor;float;0;8
Anticipo;CargoAbono;char;0;1
